97,돈되는 재건축 재개발,잇콘,"재건축 재개발 투자는 정말로 오래 묶이고, 돈이 많이 들까? 최고의 재건축 재개발 투자자가 알려주는 수익률 예측의 절대공식 다른 부동산 투자와는 차원이 다른 높은 수익률! 누구나 알고 있는 재건축 재개발 투자의 매력 포인트다. 그럼에도 사람들이 재건축 재개발 투자에 과감히 뛰어들지 못하는 이유는 ‘오래 묶이고, 투자금이 많이 든다’는 두려움 때문이다. 과연 정말로 그럴까? 2017년 가장 핫한 투자 강사로 주목받는 이정열(닉네임 열정이넘쳐)은 그의 첫 책 『(한 권으로 끝내는) 돈되는 재건축 재개발』에서 그런 두려움을 떨칠 비법을 제시한다. 그에 따르면 재건축 재개발 투자에서 발생하는 대부분의 리스크는 미리 대비하거나 피해갈 수 있다. 돈이 오래 묶이거나, 투자금이 많이 들거나, 예상보다 분담금이 많이 나와서 손해를 보는 등의 문제는 모두 정확한 사업성 분석의 툴(tool)이 없기 때문에 생긴다는 것."
98,남자란 무엇인가,홍익출판사,"진화할 줄 모르는 수컷들의 위기, 이 시대 진짜 ‘남자다움’이란 무엇인가? 권위와 허세를 허물고, 그 자리에 새로운 가치관을 세워라! 하루가 다르게 변화하는 디지털사회에서 남자는 어떻게 진화해야 할까? 변화에 둔감하고, 나이 들수록 권위에 의존하는 속성을 지닌 남자는 과연 어떻게 해야 행복할 수 있을까? [남자란 무엇인가]는 급변하는 대한민국 사회를 살고 있는 남자들의 고단한 삶을 들여다보고 희망을 찾는 책이다. 저자는 남성의 본성과 심리를 우리 사회의 흐름과 비교하고 분석하여 이 시대 바람직한 남자의 삶을 모색한다. 21세기 사회는 날이 갈수록 기존 고정관념과 편견이 허물어지고 있으며, 새로운 가치관이 그 자리를 메우고 있다. 하지만 변화를 인지하고 적응하는 능력이 선천적으로 부족한 남자는 시대 흐름을 읽기는커녕 자기성찰도 벅차다. 이러한 남자를 위해 저자는 인문학과 사회학을 넘나들며 21세기 남자가 갖추어야 할 ‘남성다움’을 제시한다."
99,당신이라는 바람이 내게로 불어왔다,북하우스,"추운 겨울을 보내고 봄을 기다렸던 날들 설레는 봄바람처럼 깊고 따뜻한 사랑을 전하는 아나운서와 시인의 가슴 뛰는 삶의 이야기 조건 없는 사랑 이야기로 많은 이들에게 감동을 주었던 고민정, 조기영 부부가 3년의 준비 기간 끝에 시처럼 아름다운 언어로 써내려간 삶의 소중한 순간들을 한 권의 책으로 담았다. 하나의 반짝이는 존재로 생의 의미를 깨닫기까지 서로의 삶에 등불이 되어준 부부는 항상 가슴속에 시를 품고 삶을 대했다. 사랑하는 이를 향한 애달픈 기다림과 사랑으로 얻었던 기쁨과 고통을 감내해야 했던 모진 시간과 그 운명에 맞서야 했던 시련 속에서 이들을 버티게 했던 것은 올바른 삶에 대한 확신과 지나온 삶이 말해주는 사랑의 가치였다. 아나운서는 사랑의 눈부신 기억들, 언론인으로서의 고민, 시인의 아내, 두 아이의 엄마로 산다는 것에 대한 이야기를 다정한 시선으로 풀어놓았다. 시인은 때로는 치열하게 때로는 따스한 눈길로 사랑과 세상의 지향점을 들려준다."
100,토킹 투 크레이지,한빛비즈,"· 미국경영자협회 선정 미래를 이끌어가는 책 · AUDIE AWARDS 비즈니스 분야 올해의 책 · Online MBA 선정 베스트 비즈니스 책 세상에는 미친놈들이 너무 많다! ‘마음을 해킹하는 정신과 의사’ 마크 고울스톤이 전하는 또라이들을 길들이는 대화의 기술 살면서 말이 통하지 않는 ‘비이성적’이고 ‘비합리적’인 사람들을 피할 수 있는 길은 없다. 그들은 울부짖고, 거들먹거리고, 징징대고, 움츠러들고, 갑자기 공격해와 우리를 미치게 한다. 정신과 의사이자 커뮤니케이션 전문가인 저자는 가정이나 직장 등에서 우리를 돌아버리게 만들었던 수많은 미친놈들을 제정신으로 변화시키는 과정을 흥미진진하게 풀어냈다. 이를 통해 ‘비이성적인 사람들’과의 관계를 제자리로 돌려놓고, 나아가 발전적인 사이로 변화시키는 방법을 소개한다."
101,지도로 읽는다 한눈에 꿰뚫는 세계사 명장면,이다미디어,"화제의 베스트셀러 시리즈 제5탄!!! 『한눈에 꿰뚫는 세계사 명장면』은 역사를 바라보는 새로운 관점을 제시한다. 바로 역사와 지리의 결합이다. 역사와 지리는 떼려야 뗄 수 없는 관계이기 때문에 한 장의 지도로도 얼마든지 살아 있는 역사를 경험할 수 있다. 그래서 이 책은 읽는 역사책이 아니라 보는 역사책이다. 인간이 살고 있는 사회는 결코 과거와 단절됨이 없이 생생하게 살아 있다. 그래서 땅에 기록된 역사는 단순한 과거의 기록에 그치지 않고, 현재를 만나고 미래를 내다보게 하는 힘이 있다. 인간이 같은 역사를 되풀이하는 것도, 전쟁이 일어난 곳에서 다시 일어나는 것도 대부분 지형학적인 이유 때문이다. 인간은 바뀌지만 산천은 유구한 법이다."
102,예감은 틀리지 않는다 (리커버 특별판),다산책방,"2011 영연방 최고의 문학상 맨부커상 수상작으로 영국 문학의 제왕 줄리언 반스의 새로운 소설이다. 책은 1960년대, 고등학교에서 만난 네 소년의 이야기로부터 시작된다. 1인칭 화자인 주인공 토니 웹스터와 그의 패거리 친구 앨릭스, 콜린, 그리고 총명하며 지적인 전학생 에이드리언 핀. 세 소년은 그를 선망하고, 학교의 모든 교사들은 낭중지추와도 같은 에이드리언의 탁월한 지적 능력과 독특한 시각을 눈여겨보고 그를 아끼는데.. 각종 매체는 이 책에 대해 기억과 윤리의 ‘심리 스릴러’라는 말을 썼다."
103,백종원이 추천하는 집밥 메뉴 55,서울문화사,"백종원표 만능된장, 만능오일, 만능고기소스 완전정복 [집밥 백선생]에서 소개한 중식, 양식 집밥 레시피 공개! 화제의 베스트셀러 ‘백종원이 추천하는 집밥 메뉴’ 시리즈 3탄, 『백종원이 추천하는 집밥 메뉴 55』 백종원표 초간단 메뉴 55가지 소개! 20분육개장, 닭볶음탕, 동태찌개, 콩나물해장국 등 한식, 파스타, 카수엘라, 수제피클, 길거리토스트 등 양식, 짜장면, 짬뽕, 중국식볶음밥 등 중식 레시피 수록! 만능된장, 만능오일, 만능고기소스 등 만능양념과 멸치가루 100% 활용법 소개! 백종원표 ‘만능시리즈’는 계속된다! 만능된장, 만능오일, 만능고기소스의 모든 것 요리에 어려움을 느끼는 요리 초보자들을 위해 쉽고 맛있는 요리를 만들 수 있는 지름길을 알려주자는 생각으로 만들기 시작했던 만능시리즈가 『백종원이 추천하는 집밥 메뉴 54』의 만능간장에 이어 『백종원이 추천하는 집밥 메뉴 55』에서도 계속된다."
104,"거미입니다만, 문제라도? 4",디앤씨미디어(D&C미디어),"꿈에도 그리던 지상. 산에서는 나무 열매를, 바다에서는 수룡을 마음껏 먹어 치워주마! 으헤헤! 그렇지만 평온한 생활은 오래가지 못했다. “오오, 마이 마더…….” 거대한 크레이터를 뚫어 놓으면서 갑작스럽게 출현한 새로운 적은 대미궁 최심부에 자리 잡고 있어야 하는 어머니. 으잉, 걷기만 해도 폭풍이 몰아친 것처럼 지표면이 뒤집어지는데요?! 용(龍)마저 능가하는 거미종의 여왕은 모든 면에서 「나」의 상위에 있었다. 그렇다, 「나」의 최대 무기 『함정』조차도……."
105,미움받아도 괜찮아,인플루엔셜,"‘용기의 심리학’과 함께하는 예서와 예서 할아버지의 특별한 용기 여행 평범한 초등학교 4학년 학생인 예서는 얼마 전 할아버지 집으로 이사했습니다. 아빠는 1년 동안 인도네시아 주재원으로 파견을 나가고, 승진으로 더 바빠진 엄마는 이전보다 예서와 함께 시간을 보낼 수 없게 된 탓입니다. 이사 때문에 전학을 하게 된 예서는 새 학교에 적응하고, 새 친구들 사귀느라 정신이 없습니다. 그러다가 손꼽아 기다린 여름방학이 왔습니다. 엄마와 이곳저곳 다닐 생각에 행복했던 마음도 잠시, 엄마는 이런 예서의 마음을 모르는지 오랜 해외 출장길에 오릅니다. 그런 예서를 옆에서 지켜보던 할아버지는 예서를 위한 용기 여행을 준비합니다. ‘용기의 심리학’이라는 아들러 심리학을 바탕으로 할아버지는 예서가 자기 삶의 주인공이 될 수 있게 도와줍니다."
106,말투 하나 바꿨을 뿐인데,유노북스,"꽂히는 말, 혹하는 말에는 이유가 있다! 당신의 말하기에 ‘심리’를 더하라 단지 말투를 살짝 바꿨을 뿐인데 상대방을 설득할 확률이 40% 이상 높아진다면, 믿을 수 있는가? 아마 농담처럼 들릴 것이다. 하지만 『말투 하나 바꿨을 뿐인데』의 저자이자 일본의 베스트셀러 심리학자인 나이토 요시히토 박사에 따르면, 당신의 말하기에 ‘심리’를 더하면 가능하다. 텍사스 대학교의 심리학자 세나 가벤의 실험을 보자. 그가 어떤 주제에 대해 단지 ‘당신은 어떻게 생각하는가?’라고만 물었더니 10퍼센트만 동의했지만, ‘모두가 그렇다고 하는데 당신은 어떻게 생각하는가?’라고 질문하자 그 비율이 무려 50퍼센트까지 뛰어올랐다! 이것이 심리학에서 말하는 ‘사회성의 법칙’의 효과다. 같은 이야기라도 ‘모두가 그렇게 한다’고 덧붙이면 상대가 내 의견에 동의할 확률이 비약적으로 높아진다! 상대방에게 부탁할 때는 ‘사소한 부탁’부터 하면 좋다."
107,수박 수영장,창비,"뜨거운 여름날, 커다란 수박 안에 들어가 수영을 한다는 시원하고 호방한 상상력이 돋보이는 그림책입니다. 사람들이 수박 안에서 수영하는 모습이나 수박씨와 수박 껍질을 이용해 다양하게 노는 모습들이 즐겁게 전해집니다. 특히 아이부터 어른 또 장애를 가진 사람까지 한동네 사람들이 구별 없이 한곳에서 자연스럽게 어울려 노는 모습이 인상적으로 그려져 있습니다. 마지막 장면에서는 소반 위에 놓인 다 먹은 수박 한 통과 숟가락들이 묘사되어 ‘수박 수영장’이 실제 무엇인지 짐작할 수 있도록 상상의 여지를 열어 두었습니다. 안녕달이 쓰고 그린 첫 번째 그림책으로, 발랄한 상상력과 재치가 빛나며 가족에 대한 애정과 이웃에 대한 따뜻한 시선이 담겨 있습니다."
108,삼생삼세 십리도화,문학동네,"“내게 아무것도 안 남는다 해도 함께 있고 싶어요?” “내가 원하는 것은 언제나 당신 하나뿐이었어요.” 가장 아름다운 순간에도 사랑을 믿지 못하던 여자 가장 기쁜 순간에도 미소 짓는 법을 모르던 남자 피할 수 없는 사랑에 빠지다 2017년 중국 드라마 최고 화제작 원작 소설 동영상 누적 조회 수 400억 뷰 돌파 110만 부 판매 밀리언셀러 『삼생삼세 십리도화三生三世 十里桃花』. 삼생삼세(三生三世)—세 번의 삶 동안, 십리도화(十里桃花)—“복숭아꽃이 십리 가득 흐드러지게 피었다. 하지만 가슴에는 한 송이만으로 충분했다”는 본문의 문장이 암시하듯 소설은 하나의 사랑을 지키는 이야기이다. 『삼생삼세 십리도화』는 바우허우(85後, 1985년~1989년 출생) 세대 작가이며, 정확한 나이는 알려져 있지 않은 작가 당칠공자(필명)의 작품이다."
109,착! 붙는 일본어 독학 첫걸음,시사일본어사,"문법에서 회화, 시험 준비까지 한번에~ 반복적 어휘 사용과 철저한 복습 체계 학습으로 기초 학습자 수준에 꼭 맞춘 맞춤 일본어 독학 입문서로 일본어 가나를 획순에 맞춰 쓸 수 있는 가나 노트에 각 Unit별 한자 쓰기까지 수록한 쓰기 노트 및 휴대하면서 외우고, 유용하게 쓸 수 있도록 각 Unit의 필수 어휘와 여행갈 때 가지고 가면 딱 좋은 내용들만 골라서 수록한 포켓북을 제공한다."
110,해커스 신 토익 스타트 Reading,해커스어학연구소,"[구매 혜택] 1) 본 교재 무료 동영상강의 (Hackers.co.kr) 2) 들으면서 외우는 단어암기 MP3+단어암기장 (HackersIngang.com) 3) 온라인 실전모의고사 (HackersIngang.com) 4) 교재 진단고사 무료 해석/해설 (Hackers.co.kr) 신(新)토익 완벽 반영! 만의 특장점! 1. 신(新)토익 대비 신유형 완벽 분석 및 반영 1) 신(新)토익에 추가된 신유형 및 출제 의도를 철저하게 분석 및 반영 2) Part 5: 초보 학습자가 반드시 알아야 할 문법/어휘 총정리 3) Part 6: 신유형 문제에 효과적으로 대비할 수 있는 ""Part 6 지문에 대한 새로운 접근법 및 신유형 문제풀이 핵심 전략"" 수록 4) Part 7: 까다로운 신유형 지문/문제도 쉽게 푸는 ""Part 7 문제풀이 전략"" 제공"
